"ID","TableID","TextEntryID","AuthorConID","TextDate","TextEntry","TTsub","TextTypeID","texttypeID","TextType","AuthorName","AuthorDate"
"14279","108","703207","1252","2","Similar to the Dartmouth series in date and in the sensitivity of its draftsmanship is Wilson's drawing of a plane tree on the banks of Lake Nemi. The tree is presumably the one mentioned by Wilson's pupil Thomas Jones, when he visited Nemi in April 1778: ""All went to make sketches about the Lake of Newmi - particularly a large Plane tree call'd the Arbor Santa, which has a hollow within that I believe w'd contain about a dozen person 7 I was told that my Old Master Wilson when in the Country made use of it as a Study to paint in.""","L","111","111","Curatorial comment","Scott Wilcox","2001-05"
"14954","108","703214","9449","2","Similarly to painters of the period who depicted imaginary landscapes, Sir John Soane and his colleagues invented ideal structures was combined with the influence of architectural fantasies by Piranesi to allow architect-draftsmen to give free expression to the visual vocabulary of ancient architecture. They imagined grand structures for London and the new Rome. Soane conceived of this design while working in Rome, and in his memoirs he describes is as a mix of ancient Roman and Italian Renaissance sources, part Pantheon, part Villa Farnese. Here he uses the popular neoclassical forms of the domed roods and the Corinthian pilasters in his fanciful sketch of a Royal Palace for Hyde Park. The pedimented temple façade and tall dome mark the center of the structure, and he includes the right wind in his depiction. Soane commissioned his chief architectural draftsman Joseph Michael Gandy to depict his structure in a perspective watercolor (Soane Museum, London). Gandy, an architectural draftsman like Thomas Malton (cat. 129), specialized in the perspectival depiction of imagined, ideal structures of his own or other's invention, as well as acting as chief draftsman for Soane's architectural practice. He was a frequent and popular exhibitor at the Royal Academy, an indication of the increasing acceptance of architectural drawings as works of art as well as utilitarian documents. ","L","111","111","Curatorial comment","Morna O'Neill","2001-05"
"15140","108","703220","2052","2","The Scottish painted and writer Allan Ramsey grew up in Edinburgh and attended the Academy of St. Luke, where his teaches included the engraver Richard Cooper (see cat. 5). After further studies in London and Rome Ramsay set up as a portrait painter in London in 1738; within a year he became ""the most imployed in ye portrait way of any"" and was particularly favored by the Scottish nobility. Ramsay was praised from early in his career for his ""delicate and Genteel"" portrayals of women. In his theoretical essay A Dialogue on Taste (1755) Ramsay identified ""naturalness"" as a highly desirable quality in art and his adoption in the mid _1750s of the more ""natural"" and refined style which he admired in the French pastellist Maurice Quentin de la Tour brought him further renown as a painter of women. As Horace Walpole noted in 1759, ""Mr. Reynolds seldom succeeds in women: Mr. Ramsay is formed to paint them.""Ramsay drew extensively, unusually for a British portrait painter of this period; a large number of preparatory studies for paintings survive (see cat. 153), and he also produced some highly-finished and exquisite portrait drawings. Cat. 3 is one of a group of drawings by Ramsay on blue paper in the Center's collection which formerly belongs to British collector Thomas Lowinsky (1892-1947). It is not known to be related to a painting, and the sitter has not been identified, but the features are similar to those of Ramsay's second wife, Margaret Lindsay, whom he painted and drew on several occasions. The informality of this delicate sketch and the directness of the sitter's gaze imply that the sitter was someone close to Ramsay if not Margaret Lindsay herself. ","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15150","108","703221","2052","2","Ramsay habitually made preparatory studies for his portraits, an unusual practice at the time, since most of his fellow portraitists preferred the more expedient method of drawing directly on the canvas. D drawing was an important element of Ramsay's training, first at the Academy of St. Luke I Edinburgh, and later in London at Hogarth's St. Martin's Lane Academy. This study is related to Ramsay's portrait of Sir William Guise of 1761. Early in his career Ramsay employed the accomplished drapery painter Joseph van Aken, who had arrived in London from Antwerp in 1720. Van Aken, or ""the tailor,"" as he was known, was initially employed by a number of portraitists but later worked only for Ramsay and Thomas Hudson. Van Aken also made studies, and the attribution of drawings related to Ramsay's painting can sometimes be problematic, though Ramsay was clearly the superior draftsman. Drapery painters were customarily used by the generation of portrait painters preceding Ramsay's, and after Can Van Aken's death in 1749 Ramsay employed studio assistants to paint drapery and backgrounds, as did many of his contemporaries who ran busy portrait-practices. Painting drapery, particularly the elaborate ""Van Dyck"" fancy-dress fashionable in the eighteenth century, was a time consuming process, and sitters' clothes and accoutrements were usually retained in the studio while the portraitist concentrated on the face during sittings. Unsurprisingly, Hogarth, with whom Ramsay enjoyed a disputatious friendship, was vociferously opposed to these practices and bitterly remarked that if an artists should ""persuade the public that he had brought a new discovered method of colouring"" (a palpable hit at Ramsay's technique), he need only ""hire one of those painted tailors fort an assistant"" to be a successful portrait painter.","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15222","108","703230","2052","2","Artists in the eighteenth century often made self-portraits to explore and fashion their personal artistic identities. Cat. 149 is on of a pair of self portraits by the little-known historical draftsman James Jefferys and formerly attributed to John Hamilton Mortimer (see cat. 330. the drawings depict front and back views of the artist, like two sides of a coin, and present contrasting aspects of the artistic life: disaffection and creativity. In the Center's drawing the romantically disheveled Jefferys holds a letter, apparently addressed to his godfather and early patron John Brenchly, which renounces his chosen profession. The inscription from the Juvenal in the lower margin, ""Rara avis in terra' meaning, ""a rare bird on the earth,"" alludes to Jefferys's exceptional gifts and special status as a creative artist. The companion drawing, now in the National Portrait Gallery, London, shows the youthful genius with porte-crayon in hand, momentarily pausing from his labors on a drawing of the Massacre of the Innocents, as if receiving inspiration.Although Jefferys's portrayal of himself as a misunderstood genius is very beguiling, there is a strong element of posturing in these self-portraits. Jefferys's career in fact began extremely well; in 1774 he was awarded prizes for historical drawings from the Society of Arts and the Royal Academy, and the following year he won one of the first traveling scholarships of the Society of Dilettanti with the support of Joshua Reynolds. Jefferys did not live to fulfill his youthful promise, however (in this respect his self portraits seem to have been somewhat prophetic), and he died in London at the age of thirty-two.","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15252","108","703232","2052","2","Though presumably commissioned as a dynastic portrait, not all the sitters in Johann Heinrich Rambergs's drawing of the Aubyn family have been identified conclusively. It seems likely however, that it depicts Lady Elizabeth St. Aubyn (d. 1796) and her second husband John Baker sitting on the right with one of her four daughters. The portrait may have been commissioned to celebrate the marriage of her daughter Dorothy to Sir Thomas Barrett-Lennard, 1st Bart. of Belhaus in 1787, the year the drawing was executed, and the figures on the left may be Dorothy and her fiancé or husband, or her brother, Sir John St. Aubyn, 5th Bart. of Clowance and St. Michael's Mount, Cornwall. The drawings belonged to Dorothy, and it remained in the Barrett-Lennard family until 1923.Johann Heinrich Ramberg was born in Germany; he studied in London with Benjamin West from 1781 to 1788 but does not seem to have pursued his career as a history painter very seriously. Best known as a caricaturist, theater designer, and illustrator, Ramberg was influenced by the graphic work of Hogarth and Rowlandson (see cats. 7, 86-9, 148, 154), and the latter's drawing style is evident in the Aubyn family portrait. ","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15272","108","703233","2052","2","The successful and prolific portraitist John Russell was best known for his work in pastels (often referred to as ""crayons""). Apprenticed to the portrait painted Francis Cotes, Russell set up his own practice in 1767 and was appointed Crayon Painter to King George III and to George, Prince of Wales, in 1788. Russell evolved a distinctive and effective technique, which he elucidated in his popular manual, Elements of Painting with Crayons (1772). After tracing the sitter's outline in chalk on blue paper and laying in the colors, Russell smudged the outlines using his fingers and crayon; the resulting blurred effect and velvety textures endowed his portraits with remarkable vitality and luminosity. This portrait, which is in almost perfect condition, is a very fine example of his work and demonstrates aptly Cotes's statement that ""crayon pictures, when finely painted, are superlatively beautiful, and decorative in a very high degree in apartments that are not too large; for, having their surface dry, they partake in appearance of the effect of Fresco, and by candle light are luminous and beautiful beyond all other pictures.""Russell frequently incorporated animals into his pastels, but the inclusion of a ram into his portrait of the Wiltshire wool merchant John Collins (fl 1771-99) is particularly noted: ""Let Embellishments of the Picture, and introduction of Birds, animals, &amp;c. be regulated by the rules of propriety and consistency."") Described by the local historian James Waylen as ""an antiquary in mind, manners and dress,"" Collins bequeathed his library to the Baptist Chapel at Broughton, Hampshire; the Chapel subsequently acquired this portrait. The circumstances of its production are unknown, but the pastel was still in Russell's studio at his death and may have been a rejected commission, by no means an unusual occurrence for a professional portraitist of the period. Russell was also an amateur astronomer, and one of his studies of the moon is included in this catalogue (cat. 57). ","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15340","108","703234","2052","2","This striking drawing is one of a group of monochrome chalk portraits executed by Joseph Wright in the late 1760s and early 1770s. The early provenance for cat. 12 is no known, and it is undated, but, according to scholar Benedict Nicolson, the original backboard was inscribed in another hand with the date of 1768m and the style seems consistent with Wright's work of this period. It has been suggested convincingly that Wright's chalk studies may have been influenced by a group of drawings and related mezzotint engravings of life size heads by Thomas Frye (1710-62), but , in any case, these essays in monochrome are congruent with Wright's lifelong preoccupation with exploring the relationship between light and dark. The rich texture of the chalk medium resembles mezzotint, and Wright also may have been inspired by the appearance in May 1768 of William Pether's mezzotint after his celebrated nocturnal painting, The Philosopher Giving a Lecture on the Orrey, which was the first print after his work was published.Nicolson identified cat. 12 as a self-portrait, but it does not resemble any authenticated self-portraits or portraits of Wright. The directness of the man's gaze suggests a close relationship between sitter and artist, and the features are very similar to those of the artist's friend Peter Perez Burdett. Wright painted a double portrait of Burdett and his wide in 1765, and Burdett almost certainly was the model for figures in Wright's Orrey and Three persons Viewing the Gladiator by Candle-light, which were first exhibited in the mid-1760s. The sitter wears a turban and a Van Dyck collar reminiscent of masquerade dress, which was popular in the mid-eighteenth century; similar fancy costume appears in a number of Wright's works of the period, including the Center' Academy by Lamplight.","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15443","108","703235","2052","2","In 1765 that amateur artist and explorer James Bruce (1730-94) embarked on a private expedition to document Greek and Roman architectural remains in North Africa. After achieving his initial objective, he continued toward Ethiopia with the aim of locating the source of the Nile, then believed to rise there; his epic expedition lasted until 1793. Bruce hired as his assistant Luigi Balugani, the accomplished young Bolognese architect and draftsman. Balugani, is not known to have been a professional botanical artist, but he remained with Bruce after the expedition left North Africa, and his remarkable series of annotated field sketches and highly finished drawings of the flora and fauna they encountered in Ethiopia are notable both for their scientific and aesthetic qualities. The simple terminology Balugani used for the extensive notes accompanying the drawings indicated that the was either self-taught or had a very limited botanical training, but he was a highly competent and assiduous observer, and his records of new species made and important contribution to the study of natural science. Bruce brought back the drawings intact to Britain against enormous odds, and they remained in the family together with journals, letters, and other archival records relating to the expedition until Paul Mellon acquired them in 1968; he gave the collection to the Center nine years later, and it provides an invaluable resource for the natural historian and a fascinating view into eighteenth-century scientific endeavors. The authorship of the drawings has been highly problematic and has only been elucidated in recent years. Bruce was an amateur artist and also made drawings during the expedition. Balugani died in Ethiopia, and after Bruce returned to Britain he claimed the draftsman's work as his own. Bruce seems to have been somewhat of a fantasist (Sir Walter Scott recorded that the explored Henry Salt, who followed in Bruce's footsteps and was one of his severest critics, ""corroborated…Bruce and all his material facts,"" but felt that he considerably exaggerated his personal consequence and exploits""),and the temptation to appropriate his draftsman's achievements evidently was overwhelming.In his published account of the expedition, Travels to Discover the Source of the Nile, Bruce stressed Balugani's shortcomings as an artists and lack of moral integrity, and it seems likely that he was jealous of the younger man's considerable and superior talents. Although some of Bruce's contemporaries harbored suspicions regarding the authenticity of ""his"" drawings, their authorship was not systematically investigated until the 1980s, when curators Patrick Noon and Paul Hulton, in collaboration with botanists Nigel Hepper and Ib Friis, undertook a thorough study of the plant drawings at the center and revealed that all were almost certainly the work of Balugani.The four finished watercolors included in this catalogue represent a tiny sample of the hundreds of drawings by Balugani in the center's collection. Balugani made ten drawings of Ensete Ventricosum, the African wild banana. Bruce noted that the wild banana ""grows and comes to great perfection at Gondar, but it most abounds that part of Maitsha and Goutto west of the Nile where there are large plantations of it""; he described the plant as ""one of the most beautiful productions of nature, as well as most agreeable and wholesome food of man."" Carthamus tinctorius, or safflower, has been used since ancient Egyptian times as an orange-yellow dye for textiles.Balugani made several drawings of reptiles. Bruce conjectured, romantically, that Cerastes was most likely to have been the species of viper ""which Cleopatra employed to procure her own death."" One day, when Bruce and his party were sailing in the Red Se, their ship was surrounded by ""a prodigious number of sharks…of the hammer-headed kind."" Bruce harpooned one of the sharks, possibly the one illustrated by cat. 62 [B1977.14.9129]. He described the shark as ""eleven feet seven inches from his snout to his tail, and nearly four feet round in the thickest part of him. He had in him a dolphin very lately swallowed, and about half-a-yard of blue cloth.""","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15477","108","703237","2052","2","In 1765 that amateur artist and explorer James Bruce (1730-94) embarked on a private expedition to document Greek and Roman architectural remains in North Africa. After achieving his initial objective, he continued toward Ethiopia with the aim of locating the source of the Nile, then believed to rise there; his epic expedition lasted until 1793. Bruce hired as his assistant Luigi Balugani, the accomplished young Bolognese architect and draftsman. Balugani, is not known to have been a professional botanical artist, but he remained with Bruce after the expedition left North Africa, and his remarkable series of annotated field sketches and highly finished drawings of the flora and fauna they encountered in Ethiopia are notable both for their scientific and aesthetic qualities. The simple terminology Balugani used for the extensive notes accompanying the drawings indicated that the was either self-taught or had a very limited botanical training, but he was a highly competent and assiduous observer, and his records of new species made and important contribution to the study of natural science. Bruce brought back the drawings intact to Britain against enormous odds, and they remained in the family together with journals, letters, and other archival records relating to the expedition until Paul Mellon acquired them in 1968; he gave the collection to the Center nine years later, and it provides an invaluable resource for the natural historian and a fascinating view into eighteenth-century scientific endeavors. The authorship of the drawings has been highly problematic and has only been elucidated in recent years. Bruce was an amateur artist and also made drawings during the expedition. Balugani died in Ethiopia, and after Bruce returned to Britain he claimed the draftsman's work as his own. Bruce seems to have been somewhat of a fantasist (Sir Walter Scott recorded that the explored Henry Salt, who followed in Bruce's footsteps and was one of his severest critics, ""corroborated…Bruce and all his material facts,"" but felt that he considerably exaggerated his personal consequence and exploits""),and the temptation to appropriate his draftsman's achievements evidently was overwhelming.In his published account of the expedition, Travels to Discover the Source of the Nile, Bruce stressed Balugani's shortcomings as an artists and lack of moral integrity, and it seems likely that he was jealous of the younger man's considerable and superior talents. Although some of Bruce's contemporaries harbored suspicions regarding the authenticity of ""his"" drawings, their authorship was not systematically investigated until the 1980s, when curators Patrick Noon and Paul Hulton, in collaboration with botanists Nigel Hepper and Ib Friis, undertook a thorough study of the plant drawings at the center and revealed that all were almost certainly the work of Balugani.The four finished watercolors included in this catalogue represent a tiny sample of the hundreds of drawings by Balugani in the center's collection. Balugani made ten drawings of Ensete Ventricosum, the African wild banana. Bruce noted that the wild banana ""grows and comes to great perfection at Gondar, but it most abounds that part of Maitsha and Goutto west of the Nile where there are large plantations of it""; he described the plant as ""one of the most beautiful productions of nature, as well as most agreeable and wholesome food of man."" Carthamus tinctorius, or safflower, has been used since ancient Egyptian times as an orange-yellow dye for textiles.Balugani made several drawings of reptiles. Bruce conjectured, romantically, that Cerastes was most likely to have been the species of viper ""which Cleopatra employed to procure her own death."" One day, when Bruce and his party were sailing in the Red Se, their ship was surrounded by ""a prodigious number of sharks…of the hammer-headed kind."" Bruce harpooned one of the sharks, possibly the one illustrated by cat. 62 [B1977.14.9129]. He described the shark as ""eleven feet seven inches from his snout to his tail, and nearly four feet round in the thickest part of him. He had in him a dolphin very lately swallowed, and about half-a-yard of blue cloth.""","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15525","108","703238","2052","2","In 1765 that amateur artist and explorer James Bruce (1730-94) embarked on a private expedition to document Greek and Roman architectural remains in North Africa. After achieving his initial objective, he continued toward Ethiopia with the aim of locating the source of the Nile, then believed to rise there; his epic expedition lasted until 1793. Bruce hired as his assistant Luigi Balugani, the accomplished young Bolognese architect and draftsman. Balugani, is not known to have been a professional botanical artist, but he remained with Bruce after the expedition left North Africa, and his remarkable series of annotated field sketches and highly finished drawings of the flora and fauna they encountered in Ethiopia are notable both for their scientific and aesthetic qualities. The simple terminology Balugani used for the extensive notes accompanying the drawings indicated that the was either self-taught or had a very limited botanical training, but he was a highly competent and assiduous observer, and his records of new species made and important contribution to the study of natural science. Bruce brought back the drawings intact to Britain against enormous odds, and they remained in the family together with journals, letters, and other archival records relating to the expedition until Paul Mellon acquired them in 1968; he gave the collection to the Center nine years later, and it provides an invaluable resource for the natural historian and a fascinating view into eighteenth-century scientific endeavors. The authorship of the drawings has been highly problematic and has only been elucidated in recent years. Bruce was an amateur artist and also made drawings during the expedition. Balugani died in Ethiopia, and after Bruce returned to Britain he claimed the draftsman's work as his own. Bruce seems to have been somewhat of a fantasist (Sir Walter Scott recorded that the explored Henry Salt, who followed in Bruce's footsteps and was one of his severest critics, ""corroborated…Bruce and all his material facts,"" but felt that he considerably exaggerated his personal consequence and exploits""),and the temptation to appropriate his draftsman's achievements evidently was overwhelming.In his published account of the expedition, Travels to Discover the Source of the Nile, Bruce stressed Balugani's shortcomings as an artists and lack of moral integrity, and it seems likely that he was jealous of the younger man's considerable and superior talents. Although some of Bruce's contemporaries harbored suspicions regarding the authenticity of ""his"" drawings, their authorship was not systematically investigated until the 1980s, when curators Patrick Noon and Paul Hulton, in collaboration with botanists Nigel Hepper and Ib Friis, undertook a thorough study of the plant drawings at the center and revealed that all were almost certainly the work of Balugani.The four finished watercolors included in this catalogue represent a tiny sample of the hundreds of drawings by Balugani in the center's collection. Balugani made ten drawings of Ensete Ventricosum, the African wild banana. Bruce noted that the wild banana ""grows and comes to great perfection at Gondar, but it most abounds that part of Maitsha and Goutto west of the Nile where there are large plantations of it""; he described the plant as ""one of the most beautiful productions of nature, as well as most agreeable and wholesome food of man."" Carthamus tinctorius, or safflower, has been used since ancient Egyptian times as an orange-yellow dye for textiles.Balugani made several drawings of reptiles. Bruce conjectured, romantically, that Cerastes was most likely to have been the species of viper ""which Cleopatra employed to procure her own death."" One day, when Bruce and his party were sailing in the Red Se, their ship was surrounded by ""a prodigious number of sharks…of the hammer-headed kind."" Bruce harpooned one of the sharks, possibly the one illustrated by cat. 62 [B1977.14.9129]. He described the shark as ""eleven feet seven inches from his snout to his tail, and nearly four feet round in the thickest part of him. He had in him a dolphin very lately swallowed, and about half-a-yard of blue cloth.""","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"15557","108","703239","2052","2","In 1765 that amateur artist and explorer James Bruce (1730-94) embarked on a private expedition to document Greek and Roman architectural remains in North Africa. After achieving his initial objective, he continued toward Ethiopia with the aim of locating the source of the Nile, then believed to rise there; his epic expedition lasted until 1793. Bruce hired as his assistant Luigi Balugani, the accomplished young Bolognese architect and draftsman. Balugani, is not known to have been a professional botanical artist, but he remained with Bruce after the expedition left North Africa, and his remarkable series of annotated field sketches and highly finished drawings of the flora and fauna they encountered in Ethiopia are notable both for their scientific and aesthetic qualities. The simple terminology Balugani used for the extensive notes accompanying the drawings indicated that the was either self-taught or had a very limited botanical training, but he was a highly competent and assiduous observer, and his records of new species made and important contribution to the study of natural science. Bruce brought back the drawings intact to Britain against enormous odds, and they remained in the family together with journals, letters, and other archival records relating to the expedition until Paul Mellon acquired them in 1968; he gave the collection to the Center nine years later, and it provides an invaluable resource for the natural historian and a fascinating view into eighteenth-century scientific endeavors. The authorship of the drawings has been highly problematic and has only been elucidated in recent years. Bruce was an amateur artist and also made drawings during the expedition. Balugani died in Ethiopia, and after Bruce returned to Britain he claimed the draftsman's work as his own. Bruce seems to have been somewhat of a fantasist (Sir Walter Scott recorded that the explored Henry Salt, who followed in Bruce's footsteps and was one of his severest critics, ""corroborated…Bruce and all his material facts,"" but felt that he considerably exaggerated his personal consequence and exploits""),and the temptation to appropriate his draftsman's achievements evidently was overwhelming.In his published account of the expedition, Travels to Discover the Source of the Nile, Bruce stressed Balugani's shortcomings as an artists and lack of moral integrity, and it seems likely that he was jealous of the younger man's considerable and superior talents. Although some of Bruce's contemporaries harbored suspicions regarding the authenticity of ""his"" drawings, their authorship was not systematically investigated until the 1980s, when curators Patrick Noon and Paul Hulton, in collaboration with botanists Nigel Hepper and Ib Friis, undertook a thorough study of the plant drawings at the center and revealed that all were almost certainly the work of Balugani.The four finished watercolors included in this catalogue represent a tiny sample of the hundreds of drawings by Balugani in the center's collection. Balugani made ten drawings of Ensete Ventricosum, the African wild banana. Bruce noted that the wild banana ""grows and comes to great perfection at Gondar, but it most abounds that part of Maitsha and Goutto west of the Nile where there are large plantations of it""; he described the plant as ""one of the most beautiful productions of nature, as well as most agreeable and wholesome food of man."" Carthamus tinctorius, or safflower, has been used since ancient Egyptian times as an orange-yellow dye for textiles.Balugani made several drawings of reptiles. Bruce conjectured, romantically, that Cerastes was most likely to have been the species of viper ""which Cleopatra employed to procure her own death."" One day, when Bruce and his party were sailing in the Red Se, their ship was surrounded by ""a prodigious number of sharks…of the hammer-headed kind."" Bruce harpooned one of the sharks, possibly the one illustrated by cat. 62 [B1977.14.9129]. He described the shark as ""eleven feet seven inches from his snout to his tail, and nearly four feet round in the thickest part of him. He had in him a dolphin very lately swallowed, and about half-a-yard of blue cloth.""","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"19687","108","703241","2052","2","B1980.1.6, B1980.1.33, B1980.1.50, B1980.1.79, B1980.15.115Although George Stubbs is celebrated primarily as a painter of animals, particularly horses, he was also an accomplished anatomist; indeed his exhaustive anatomical studies played a crucial role in the creation of his paintings. Stubbs's interest in anatomy was by no means innovative - the concept of the ""artists-anatomist"" was well established in the Renaissance period, with Michelangelo and Leonardo da Vinci as its prime exponents - but he showed extraordinary dedication to the subject, and his work was highly praised by his scientific contemporaries.According to his earliest biographer Ozias Humphry, Stubbs demonstrated a precocious interest in anatomy, beginning his studies at the age of eight with the help of a Dr. Holt, who supplied him with bones to draw. After Stubbs moved to York to work as a portrait painter in 1745, he spent much of his time dissecting corpses at the hospital under the guidance of the surgeon Charles Atkinson, and he provided illustrations for John Burton's pioneering study of obstetrics, Essay Towards a Complete new System of Midwifery (1751). In 1756 Stubbs embarked on a study of equine anatomy, spending sixteen months in a remote farmhouse in Lincolnshire dissecting and drawing the flayed carcasses of horses with the assistance of his common-law wife Mary Spencer. Stubbs intended to have his drawings engraved and published, but his attempts to fins a professional engraver were unsuccessful. When The Anatomy of the Horse was eventually published in 1766, it was acclaimed by members of the scientific community, including Petrus Camper, the celebrated Dutch anatomist. Camper suggested that Stubbs might pursue his studies in equine anatomy further, but Stubbs replied, ""What you have seen is all I meant to do, it being as much as I thought necessary for the study of Painting…I looked very little into the internal parts of a Horse, my search there being only a matter of curiosity.""Stubbs's interest in anatomy was clearly more than merely utilitarian, however, as his highly sophisticated studies indicate, and in 1796, at the age of seventy-one, the artist embarked on his most ambitious anatomical investigation, a comparative anatomy of the human being, the tiger, and the common fowl. This choice of subject may sound eccentric today, but it reflected contemporary scientific theories regarding the shared structure of all living creatures, and Stubbs may have been encouraged by the celebrated anatomists William and John Hunter, who had both commissioned him to produce paintings of exotic animals. Stubbs intended to publish the Comparative Anatomical Exposition as sixty engraved plates with explanatory letter press in English and French editions, but only half of the plates had been published by the time of his death in 1806, although he had completed the preliminary drawings and had written four volumes of accompanying text. The project clearly had great personal significance for Stubbs: Mary Spencer recollected that on his death-bed, he lamented that ""I had indeed hoped to have finished my Comparative Anatomy eer I went, for other things I have no anxiety."" The studies and four manuscript volumes had a complex history prior to their acquisition by the Center. They were not included in Stubbs's posthumous studio sale but remained with Mary Spencer until her death in 1817, when they were sold. The drawings were mounted on paperboard either by Edward Orme, who published an edition of the completed plates in 1817, or by a subsequent owner, Thomas Bell; they were eventually acquired by John Green of Worcester, Massachusetts, who gave them in 1863 to the Worcester Public Library, where they languished forgotten until they were discovered in the course of a cataloguing project in 1957. In 1980 Paul Mellon purchased the drawings with the manuscript volumes for the Center, where they were restored to their earlier condition through an extensive program of conservation work. ","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"19721","108","703244","2052","2","B1980.1.6, B1980.1.33, B1980.1.50, B1980.1.79, B1980.15.115Although George Stubbs is celebrated primarily as a painter of animals, particularly horses, he was also an accomplished anatomist; indeed his exhaustive anatomical studies played a crucial role in the creation of his paintings. Stubbs's interest in anatomy was by no means innovative - the concept of the ""artists-anatomist"" was well established in the Renaissance period, with Michelangelo and Leonardo da Vinci as its prime exponents - but he showed extraordinary dedication to the subject, and his work was highly praised by his scientific contemporaries.According to his earliest biographer Ozias Humphry, Stubbs demonstrated a precocious interest in anatomy, beginning his studies at the age of eight with the help of a Dr. Holt, who supplied him with bones to draw. After Stubbs moved to York to work as a portrait painter in 1745, he spent much of his time dissecting corpses at the hospital under the guidance of the surgeon Charles Atkinson, and he provided illustrations for John Burton's pioneering study of obstetrics, Essay Towards a Complete new System of Midwifery (1751). In 1756 Stubbs embarked on a study of equine anatomy, spending sixteen months in a remote farmhouse in Lincolnshire dissecting and drawing the flayed carcasses of horses with the assistance of his common-law wife Mary Spencer. Stubbs intended to have his drawings engraved and published, but his attempts to fins a professional engraver were unsuccessful. When The Anatomy of the Horse was eventually published in 1766, it was acclaimed by members of the scientific community, including Petrus Camper, the celebrated Dutch anatomist. Camper suggested that Stubbs might pursue his studies in equine anatomy further, but Stubbs replied, ""What you have seen is all I meant to do, it being as much as I thought necessary for the study of Painting…I looked very little into the internal parts of a Horse, my search there being only a matter of curiosity.""Stubbs's interest in anatomy was clearly more than merely utilitarian, however, as his highly sophisticated studies indicate, and in 1796, at the age of seventy-one, the artist embarked on his most ambitious anatomical investigation, a comparative anatomy of the human being, the tiger, and the common fowl. This choice of subject may sound eccentric today, but it reflected contemporary scientific theories regarding the shared structure of all living creatures, and Stubbs may have been encouraged by the celebrated anatomists William and John Hunter, who had both commissioned him to produce paintings of exotic animals. Stubbs intended to publish the Comparative Anatomical Exposition as sixty engraved plates with explanatory letter press in English and French editions, but only half of the plates had been published by the time of his death in 1806, although he had completed the preliminary drawings and had written four volumes of accompanying text. The project clearly had great personal significance for Stubbs: Mary Spencer recollected that on his death-bed, he lamented that ""I had indeed hoped to have finished my Comparative Anatomy eer I went, for other things I have no anxiety."" The studies and four manuscript volumes had a complex history prior to their acquisition by the Center. They were not included in Stubbs's posthumous studio sale but remained with Mary Spencer until her death in 1817, when they were sold. The drawings were mounted on paperboard either by Edward Orme, who published an edition of the completed plates in 1817, or by a subsequent owner, Thomas Bell; they were eventually acquired by John Green of Worcester, Massachusetts, who gave them in 1863 to the Worcester Public Library, where they languished forgotten until they were discovered in the course of a cataloguing project in 1957. In 1980 Paul Mellon purchased the drawings with the manuscript volumes for the Center, where they were restored to their earlier condition through an extensive program of conservation work. ","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
